swiss international air lines,3,"""There was very little leg room""", (Switzerland) ,18th July 2022,,Couple Leisure,Economy Class,New York to Zurich,July 2022,1,5,3,3,3,0,2,
swiss international air lines,1,"""didn’t get our second piece of luggage""", (Switzerland) ,17th July 2022,,Couple Leisure,Economy Class,Tel Aviv to Palma de Mallorca via Zurich,July 2022,1,1,1,0,1,0,1,
swiss international air lines,1,"""Worst airline ever!""", (Switzerland) ,14th July 2022,,Couple Leisure,Economy Class,Geneva to New York,July 2022,1,1,1,1,1,1,1,
swiss international air lines,8,"""it was a positive experience""", (Switzerland) ,14th July 2022,A220,Business,Economy Class,London to Zurich,July 2022,4,4,4,0,3,0,4,yes
swiss international air lines,1,"""force to check in your carryon luggage""", (Switzerland) ,12th July 2022,,Business,Economy Class,Barcelona to Miami via Zürich,July 2022,1,1,1,1,1,1,1,
swiss international air lines,6,"""business class cabin was such a throwback""", (Switzerland) ,7th July 2022,A330,Solo Leisure,Business Class,Mumbai to London via Zurich ,July 2022,4,3,2,2,3,0,3,yes
swiss international air lines,1,"""bags didn't show up during our 10 days""", (Switzerland) ,5th July 2022,A220-300,Couple Leisure,Business Class,Geneva to Mykonos via Athens,June 2022,4,4,4,0,1,0,1,
swiss international air lines,1,"""the contract is for them to get me to my destination""", (United States) ,1st July 2022,,Family Leisure,Economy Class,Zurich to Santorini via Athens,June 2022,4,2,0,0,1,0,1,
swiss international air lines,1,"""worst airline I have ever flown with""", (United States) ,25th June 2022,,Couple Leisure,Economy Class,Palma de Mallroca to Stuttgart,June 2022,1,1,0,0,1,0,1,
swiss international air lines,1,"""not giving me my cancelled tickets refund""", (United States) ,25th June 2022,,Family Leisure,Economy Class,Boston to Mumbai via Zurich,April 2022,0,0,0,0,0,0,1,
swiss international air lines,1,"""Refused to refund even a fraction of the ticket""", (United States) ,23rd June 2022,,Couple Leisure,Economy Class,Zurich to Bangkok,May 2022,1,3,3,3,1,1,1,
swiss international air lines,1,"""Appalling customer service""", (United States) ,18th June 2022,,Solo Leisure,Economy Class,Geneva to London,March 2022,1,1,0,0,1,0,3,
swiss international air lines,10,"""I am so impressed by Swiss""", (United States) ,17th June 2022,A320 / A330,Solo Leisure,Economy Class,Paris to Montreal via Zurich,June 2022,5,4,5,4,5,0,5,yes
swiss international air lines,1,"""the staff are stretched beyond thin""", (United States) ,9th June 2022,,Business,Premium Economy,Zürich to San Francisco,May 2022,1,4,1,1,1,1,1,
swiss international air lines,4,"""Few years ago SWISS used to have much better meals""", (United States) ,9th June 2022,,Business,Economy Class,Zurich to Tel Aviv,June 2022,3,4,2,0,1,0,3,
swiss international air lines,8,"""Friendly service and decent food""", (United States) ,6th June 2022,,Solo Leisure,Economy Class,Tokyo Narita to Johannesburg via Zurich,May 2022,4,5,4,4,3,0,4,yes
swiss international air lines,2,"""Not an airline I will use again""", (United States) ,5th June 2022,A320/A340,Couple Leisure,Economy Class,Antalya to Cancun via Zurich,June 2022,3,4,2,3,1,0,2,
swiss international air lines,1,"""my baggage never arrived""", (Germany) ,4th September 2022,,Solo Leisure,Economy Class,Berlin to Milan via Zürich,September 2022,1,1,1,1,1,1,1,
swiss international air lines,1,"""worst airline I have ever experienced""", (Germany) ,31st August 2022,,Family Leisure,Economy Class,London City to Geneva,August 2022,1,3,1,1,1,1,1,
swiss international air lines,5,"""nothing premium about the experience""", (Germany) ,24th August 2022,,Solo Leisure,Economy Class,Amsterdam to Zurich,August 2022,3,2,1,0,1,0,3,
swiss international air lines,9,"""highly recommended""", (Germany) ,24th August 2022,Embraer E195-E2 / E190-E2,Solo Leisure,Economy Class,Ljubljana to Florence via Zurich,August 2022,4,5,4,0,5,0,4,yes
swiss international air lines,2,"""cancelled my return flight""", (Germany) ,19th August 2022,,Solo Leisure,Economy Class,Sylt to Zurich,July 2022,3,3,0,0,3,0,1,
swiss international air lines,2,"""unnecessary and unacceptable service""", (Germany) ,16th August 2022,A330,Couple Leisure,Premium Economy,Zurich to Chicago ,August 2022,3,1,1,3,1,1,2,
swiss international air lines,4,"""Awful seating""", (Germany) ,15th August 2022,,Couple Leisure,Economy Class,Montreal to Luxembourg via Zurich,August 2022,1,4,2,4,4,0,2,
swiss international air lines,3,"""disappointed with the airline""", (Germany) ,12th August 2022,,Family Leisure,Economy Class,London Heathrow to Johannesburg via Zurich,August 2022,2,5,1,1,4,0,3,
swiss international air lines,1,"""lost my luggage, zero service""", (Germany) ,10th August 2022,,Solo Leisure,Economy Class,Brussels to Tel Aviv via Zurich,August 2022,3,3,1,0,1,0,1,
swiss international air lines,5,"""going downhill in terms of service quality""", (Germany) ,4th August 2022,A330-300,Family Leisure,Economy Class,New York to Palma de Mallorca via Zurich,July 2022,3,4,4,3,1,0,3,yes
swiss international air lines,9,"""good and friendly service""", (United States) ,15th April 2022,E95/A321,Business,Business Class,Florence to Lisbon via Zurich,April 2022,3,5,5,1,5,0,5,yes
swiss international air lines,1,"""they refused to refund it""", (United States) ,8th April 2022,,Solo Leisure,Economy Class,San Francisco to Manchester via Zurich,December 2021,1,4,3,3,1,0,1,
swiss international air lines,8,"""decent meal for such a short flight""", (United States) ,6th April 2022,A320,Business,Business Class,Zurich to Brussels,March 2022,4,5,4,0,5,0,4,yes
swiss international air lines,8,"""one of the best in Europe""", (United States) ,6th April 2022,A220,Business,Business Class,Brussels to Zurich,March 2022,4,5,4,0,4,0,4,yes
swiss international air lines,2,"""made my last flight on Swiss""", (United States) ,6th April 2022,A321,Business,Economy Class,London to Zurich,May 2021,3,2,3,3,1,3,3,
swiss international air lines,1,"""two small pieces of cottage cheese as lunch""", (United States) ,6th April 2022,,Family Leisure,Business Class,Mumbai to Zurich,March 2022,1,2,1,0,1,0,1,
swiss international air lines,2,"""offer me 45 Euros as refund""", (United States) ,5th April 2022,,Solo Leisure,Economy Class,Montreal to Bucharest via Zurich,March 2022,1,3,1,0,1,0,1,
swiss international air lines,3,"""cabin crew were grumpy and unwilling to serve the passengers""", (United States) ,2nd April 2022,,Family Leisure,Economy Class,Zurich to Belgrade,March 2022,2,2,0,0,3,0,4,
swiss international air lines,1,"""informed the bag was delayed""", (United States) ,5th March 2022,,Solo Leisure,Economy Class,Milan to Newark via Zurich,February 2022,1,4,4,4,2,1,2,
swiss international air lines,3,"""attendants were particularly wonderful""", (United States) ,15th February 2022,,Solo Leisure,Economy Class,Zurich to Chicago,February 2022,3,5,4,4,3,1,1,
swiss international air lines,1,"""entire experience has been awful""", (United States) ,2nd June 2022,,Solo Leisure,Economy Class,London to Zurich,May 2022,2,1,1,0,1,0,1,
swiss international air lines,2,"""absolute worse experience""", (United States) ,2nd June 2022,,Couple Leisure,Economy Class,Singapore to Naples via Zurich,June 2022,1,5,3,5,1,1,1,
swiss international air lines,1,"""Service is a joke""", (United States) ,30th May 2022,,Business,Economy Class,Nice to Thessaloniki via Zurich,May 2022,1,1,1,1,1,1,1,
swiss international air lines,1,"""no email communication or phone call""", (United States) ,29th May 2022,,Business,Economy Class,Amsterdam to Zurich,May 2022,1,5,0,0,1,0,1,
swiss international air lines,9,"""a great short flight""", (United States) ,29th May 2022,A220,Solo Leisure,Economy Class,Vienna to Zurich ,May 2022,5,5,4,0,5,0,4,yes
swiss international air lines,2,"""customer service is completely apathetic""", (United States) ,24th May 2022,,Couple Leisure,Economy Class,Vienna to Bangkok ,May 2022,2,3,3,2,1,2,2,
swiss international air lines,2,"""Customer service is a mess""", (United States) ,15th May 2022,,Business,Economy Class,Zurich to London,April 2022,3,4,1,1,1,1,1,
swiss international air lines,4,"""business class was not worth the extra cost""", (United States) ,3rd May 2022,,Couple Leisure,Business Class,Singapore to Zurich,May 2022,2,3,2,2,4,0,1,
swiss international air lines,1,"""This is absolutely unacceptable""", (United States) ,25th April 2022,,Solo Leisure,Economy Class,Johannesburg to Zurich,April 2022,1,1,1,1,1,0,1,
swiss international air lines,1,"""decided to move my business elsewhere""", (United States) ,16th April 2022,,Solo Leisure,Business Class,Nice to Manila via Zurich / Tokyo,April 2022,1,1,0,0,1,0,2,
swiss international air lines,3,"""Terrible service""", (United Kingdom) ,28th November 2022,,Family Leisure,Economy Class,Zurich to Sao Paulo,October 2022,2,2,3,2,1,0,1,
swiss international air lines,1,"""zero notion on Customer Excellence""", (United Kingdom) ,26th November 2022,,Solo Leisure,Economy Class,Newark to Porto via Zurich,November 2022,1,1,1,1,1,1,1,
swiss international air lines,5,"""outdated Business Class"" ", (United Kingdom) ,24th November 2022,,Business,Business Class,Delhi to Zurich ,November 2022,1,1,2,0,3,0,2,
swiss international air lines,4,"""no better than any low cost flight""", (United Kingdom) ,21st November 2022,A321,Family Leisure,Economy Class,Zurich to Tel Aviv,November 2022,2,3,1,1,4,1,2,
swiss international air lines,1,"""seats were shifted on the day of boarding""", (United Kingdom) ,17th November 2022,,Business,Economy Class,Singapore to Zurich,October 2022,3,3,3,3,1,0,1,
swiss international air lines,1,"""I had terrible experience""", (United Kingdom) ,16th November 2022,,Business,Economy Class,Zagreb to Valencia via Zurich,October 2022,3,3,1,1,1,1,1,
swiss international air lines,1,"""not the Swiss Air I used to know""", (United Kingdom) ,7th November 2022,,Solo Leisure,Economy Class,Zurich to Buenos Aires,October 2022,1,1,0,0,1,0,1,
swiss international air lines,8,"""service was attentive""", (United Kingdom) ,27th October 2022,A220,Solo Leisure,Business Class,Zurich to London City,October 2022,3,4,3,0,3,0,4,yes
swiss international air lines,3,"""This to me was the final straw""", (United Kingdom) ,19th October 2022,,Couple Leisure,Economy Class,Thessaloniki to Zurich,October 2022,1,1,1,1,1,1,2,
swiss international air lines,10,"""It was a nice experience""", (United Kingdom) ,18th October 2022,,Family Leisure,Economy Class,Oslo to Milan via Zurich,October 2022,5,5,4,5,5,0,5,yes
swiss international air lines,1,"""responsibility to make sure all documents are valid""", (United States) ,23rd March 2021,,Solo Leisure,Economy Class,New York to Istanbul,March 2021,1,1,0,0,1,0,1,
swiss international air lines,1,"""Atrocious customer service""", (United States) ,19th March 2021,,Family Leisure,Economy Class,Birmingham to Palma via Zurich,March 2021,0,0,0,0,0,0,1,
swiss international air lines,10,"""Service was outstanding""", (United States) ,6th March 2021,Boeing 777-300,Business,Business Class,Sao Paulo to Zurich,February 2021,5,5,5,5,5,5,5,yes
swiss international air lines,1,"""huge price differences""", (United States) ,25th January 2021,,Family Leisure,Economy Class,Copenhagen to Zurich,July 2021,0,0,0,0,0,0,1,
swiss international air lines,1,"""I felt insulted and cheated""", (United States) ,21st December 2020,,Solo Leisure,Economy Class,Nice to Zürich,May 2020,0,0,0,0,0,0,1,
swiss international air lines,1,"""they charged me $240 CAD in ""customer call"" fees""", (United States) ,2nd November 2020,,Family Leisure,Economy Class,Montréal to Rome,October 2020,3,3,0,0,1,0,1,
swiss international air lines,8,"""One of the best flights""", (United States) ,7th September 2020,A220,Solo Leisure,Business Class,London to Geneva,September 2020,4,5,4,0,4,0,4,yes
