tweet_id,twitter_handle,tweet_text,iata_airline,like_count,created_at
1526888106141618176,AndyJ167054,@ByLucyJones @British_Airways On most flights about 10% of people don’t turn up so airlines can either fly with only 90% of passengers on or they can oversell them flights +make more money +it makes our overall fairs cheaper. On occasions when everyone shows up they offer perks to bump people onto next flight,BA,0,2022-05-18 11:31:07+00:00
1526876736541011968,metabourke,@YouMadB11343293 @Guineveres @ByLucyJones @British_Airways Not true for many tickets. The cheapest discount tickets may be inflexible but many tickets allow rebooking onto other flights or cancellation &amp; full refund. Problem has grown with added flexibility to rebook offered by airline for tickets bought during covid.,BA,0,2022-05-18 10:45:56+00:00
1526875581392076800,vincentA320,"@ByLucyJones @British_Airways Happens with every airline on majority of flights (possibly not on routes where only one flight per day exists or if it’s the last flight on that route that day). 

It’s why you should always check in online as soon as you are able to.",BA,2,2022-05-18 10:41:21+00:00
1526871707046367233,DaveScudder,"@ByLucyJones @British_Airways All airline overbook up to 25% as there are generally that many ""no-shows"".  This common practice throughout the airline industry worldwide and nothing new.  They will reprotect you on the next flight, offer you comp or a refund.",BA,0,2022-05-18 10:25:57+00:00
1526871397951315969,babfitz,"@ByLucyJones @British_Airways They're all at it! Easyjet are worse! Contact #Which - they're gathering info for a report. It seems airlines are deliberately over-booking, or cancelling full flights as a ruse to re-sell at inflated prices. Their unfair T&amp;C's are exploitatively biased.
#FlightCancellationCon",BA,1,2022-05-18 10:24:43+00:00
1526866948004401152,Rob_McPhee_UK,"@lee_jay13 @shnozzmoana @ByLucyJones @British_Airways Not every airline!  It never happens with the likes of Easyjet or Ryanair.  It just shows that BA haven't updated their business model from 1950's. I can understand why it used to happen, but with online check-in, full tracking of flights, etc it is just absolute nonsense.",BA,0,2022-05-18 10:07:02+00:00
1526819586007613441,lee_jay13,"@shnozzmoana @ByLucyJones @British_Airways Every airline overbooks. Although you would never know this 95% of the time as it works just as the airline plans as people miss connecting flights, change booking or no show.",BA,9,2022-05-18 06:58:50+00:00
1526681829838831617,deejmasterR,"Trying to book an American Airlines flight using British Airways Avios points.  $366 on AA, OR  $2,225 if I want to cash in 18,000 Avios!! What good are my Avios if the flight costs 800% higher?!? @britishairways @AmericanAir",BA,0,2022-05-17 21:51:27+00:00
1526549806923014147,avinashahuja,@British_Airways We paid for business class tickets and an hour into the flight from MAA to LHR our seats stopped working. Couldn’t convert to flatbed or any other position without the help of the airline attendants manually adjusting the seats! THIS IS A HUGE SAFETY ISSUE,BA,0,2022-05-17 13:06:50+00:00
1526160739865702400,CMac_est2022,@British_Airways I would have paid to upgrade but you can't or won't facilitate that and now I can't get a refund on my flight tickets to book with a better airline. How do you expect my 86 year old grandad to travel to USA without luggage for 2 weeks? #britishairways,BA,0,2022-05-16 11:20:49+00:00
1525855551854366723,wrmf_,.@British_Airways I’m at ORD early for my flight and can’t check in since the ticket counter isn’t open. It won’t let me check in and get my boarding pass online. Is there a way I can get this resolved by checking in over the phone or Twitter or going to a partner airline desk?,BA,0,2022-05-15 15:08:07+00:00
1525142151897796609,RichardBalogun4,"@British_Airways At 4.31 on May 16:30 2022 I called British airline and I spoke to a guy called Ahmed who refused me speaking to a manager , he claimed British airways is a scammer I will not get my refund back on cancel flights or my compensation back … This is actually record",BA,1,2022-05-13 15:53:19+00:00
1524807045773500417,Jaymieg86,@British_Airways worst customer service ever. Flight is tomorrow keep getting hung up on. No one answered FB or TW. To One simple question. Worst airline ever.,BA,0,2022-05-12 17:41:43+00:00
1523681358513512451,LeannanSaoirse,@212JCS82 @Flight_Refunds @SimonCalder @British_Airways This is why I usually choose an EU airline like KLM or Air France - they respond and refund. I was talked into booking BA for June... hope these flight cancellations are over by then.,BA,1,2022-05-09 15:08:39+00:00
1523609351079940097,ZNgcongolo,Cutomer Service lady checks for alternative flights and she finds a Saturday @ 4pm flight and I tell her this does not work for me as I’m going to a funeral which is on Saturday morning. No more @British_Airways or @kulula flights for me so I find a different airline (4),BA,0,2022-05-09 10:22:31+00:00
1523307351138254848,jeremiahpetsas,@British_Airways we are looking at a flight that has a 23 hr layover in London Heathrow (from US to Croatia). Considering entering London  for that period of time. Do we need to collect our check in bags or will the airline hold them during that layover?,BA,0,2022-05-08 14:22:28+00:00
1522839006450524160,Atulaawayuu,"@British_Airways If you're travelling this spring or summer, don't fly with BA or any of the group's airlines - your flights will be cancelled every single time. I know these are difficult times, but they are now just taking the p***!! No respect for customers. At all.",BA,0,2022-05-07 07:21:26+00:00
1522320242835394588,iloveanchet,with all these cancellations @British_Airways is it safe to book a flight with them or just book with another airline?!? #WeddingInNYC,BA,0,2022-05-05 21:00:03+00:00
1522281807026266113,Bella48454809,"@British_Airways cancelled flight for ‘operational reasons’ (aka not profitable enough for BA). Not possible to reach BA via customer service line to rebook (helpline for 3 days says ‘too busy please try again later’). Trust in airline eroded.  Will choose KLM, Air France or SAS.",BA,2,2022-05-05 18:27:20+00:00
1522150436622544904,tweetymike,@British_Airways I’m about to make my airline choice for a flight to Las Vegas next month. Please tell me the seat pitch is more generous. Or have you crammed in a few more long haul seats as well?,BA,0,2022-05-05 09:45:18+00:00
1521959713528758272,jjwhu,@British_Airways you’ve decided you’re too incompetent to operate the flight for my trip to sorrento and have asked a more competent airline - finnair -to do it for you.  Will it be from the same terminal or do you need to refund me the cost of changing parking?,BA,1,2022-05-04 21:07:27+00:00
1521588486968594434,dasabatty,@SimonCalder Flight to Budapest from Heathrow on 18th  June cancelled. Offered refund or try to book alternative myself. What a complete shambles of an airline. #britishairways #shitshow @British_Airways,BA,1,2022-05-03 20:32:19+00:00
1521158485622284296,nicole_maceira,@British_Airways Not sure how your airline is justifying the prices being charged in this case? Or justifying a 5.5hour flight on the same plane you use for domestic flights.,BA,1,2022-05-02 16:03:39+00:00
1520851976464048130,jeds0808,"@AllisonPearson @British_Airways I’ve been on a few flights various airlines including BA and no one enforces it, especially as you can remove it to eat or drink. Spain were very strict even with kids last summer",BA,0,2022-05-01 19:45:41+00:00
1520848150554107906,chrysso_g,"@visitcyprus @CyprusAeropolis @nikolaspetrouu Over from £700 per per in economy with @British_Airways or @easyJet during the summer schl term. Prices like that arnt going to push tourism. Cant justify these ridiculous prices for flight only &amp; if cyprus wants the tourism,they need to sit down with these airlines &amp; have a talk",BA,0,2022-05-01 19:30:29+00:00
1519986741104594945,chrysso_g,"@cyprusmail Really? Wonder what the news will be for the numbers expected for the summer from the UK to cy, when flights are costing over £700 per person from the greedy airlines @British_Airways @easyJet . Cannot see any British or Cypriots wishing to go cyprus for that money,clear robbery",BA,0,2022-04-29 10:27:33+00:00
1519646376912637953,JennieWhiteWave,"@StevenIsserlis @British_Airways Why fly them? They give you huge aggravation. There are plenty of other airlines. I gave up on them when even with air miles, flights were more expensive than EasyJet. And when they stopped doing breakfast. As a diabetic, choccy biscuits or salty crisps simply aren’t good enough.",BA,0,2022-04-28 11:55:04+00:00
1519578118280953856,chrisroy4l,"Dear @british_airways what has happened to you? Your airline is just a farce. Nothing works properly, either online or at the call centre. Thanks for the latest cancelled flight: we aren't flying with you again, ever.",BA,2,2022-04-28 07:23:50+00:00
1519545065684684800,sidbabba,@British_Airways For RTPCR test before travelling to US; do you guys need soft copy of test results or hard copy? @USCIS says that it’s airline’s responsibility to check test results before people can board the flights. What you have been instructed with- Please clarify!,BA,0,2022-04-28 05:12:30+00:00
1519399306456973313,edwardchandler,however @British_Airways we are £1.5K out of pocket for additional flights and hotels etc following #denialofboarding against medical advice from the airport. #shameful.  I will never allow you to take me or my family out of the UK again. Bad Airline doesn't come close 2/3,BA,0,2022-04-27 19:33:18+00:00
1519305693102321665,Ollie9692,"@British_Airways have got to be the worst airline? 2 trips this year booked, both flights either cancelled or moved, their horrendous system can only cancel return and outbound, or you have to phone up and wait a week for back office to clear, won't even go into other issues",BA,1,2022-04-27 13:21:19+00:00
1518848865323073536,GlibberyAnita,@AllisonPearson @British_Airways I flew with British airways to South Africa in January and didn’t wear a mask at Heathrow or on the 10 hour flight!  I also flew home in March with the same airline no mask at Cape Town or on the flight or at Heathrow!! I have not picked up any virus from not wearing a mask!!!,BA,0,2022-04-26 07:06:02+00:00
1518572267881521157,Simon02648458,"@AllisonPearson @British_Airways It won’t be any different on another airline. BA are not interpreting or implementing the rules well, but ultimately it’s the country of origin or destination that are governing the decisions. For example no masks on US flights anymore. Your BA bashing is pointless and wrong.",BA,1,2022-04-25 12:46:57+00:00
1518436890118029312,ToffCharlie,"@British_Airways Hey @British_Airways 8 days now-still no confirmation. Just promises or saying ""there's nothing I can do."" Cancelled our flight due to emergency.  Still no airline doc. so I can pursue trip insurance &amp; get reimbursed. Will be calling out your inaction daily until problem solved.",BA,1,2022-04-25 03:49:00+00:00
1518158413221400576,mhedstrom,"@TheDanielKandi @Flight_Refunds @British_Airways During 2020 I had 2 airlines who canceled flights due to Covid, United and BA. Guess which one I didn’t have any issues with refunds or vouchers (hint: not BA)? 2 years later I’m still fighting to get a refund…",BA,2,2022-04-24 09:22:26+00:00
1518152897296744449,beno_hk,@Andrew60571095 @tripperhead @British_Airways Very few long haul airlines are prepared to overnight crew here due  to the consequences of testing positive. The middle east carriers have a short enough flight times to double crew and turn around straight away or operate via places like Bangkok.,BA,0,2022-04-24 09:00:31+00:00
1517372851635990529,Delvmatic,Trying your check in on my @British_Airways return flight from Las Vegas to London and cannot check myself or my wife in. This airline is becoming utterly shambolic. So much for enjoying the club world experience. No seats together #BritishAirways,BA,0,2022-04-22 05:20:53+00:00
1517076138820083713,SelimSahin5,"@British_Airways 11 days since you lost my luggage, worst airline &amp; customer service, all you've done so far is try blame another airline or ask for flight details 100 times over and over. Never flying with BA ever again",BA,0,2022-04-21 09:41:52+00:00
1517064920629751814,JD_Fletch,@AYvonneO @British_Airways Just book now with whichever airline has the cheapest flights. BA aren’t any better than easyJet or RyanAir.,BA,1,2022-04-21 08:57:17+00:00
1516666221025972229,SelimSahin5,"@British_Airways 10 days since you lost my luggage, worst airline &amp; customer service, all you've done so far is try blame another airline or ask for flight details 100 times over and over. Never flying with BA ever again",BA,0,2022-04-20 06:33:00+00:00
1516370740869746692,one_hung_low,"@British_Airways @addick74 On your website it states ""some airlines may require masks on international flights"". This is extremely vague, do British Airways require masks or not? My 3 year old with autism will not be wearing a mask, so I need to know this upfront.",BA,1,2022-04-19 10:58:52+00:00
1516356692086247424,Thebuzzard77,"@DebExploresx @LasVegasUK @British_Airways @VirginAtlantic Plus virgin, BA and all US Airlines now state that it will depend on the destination country whether you need to wear a mask or not, so with US dropping it you will not need to wear one on inbound flights",BA,0,2022-04-19 10:03:02+00:00
1515961462212157445,Caitriona1981,@British_Airways Arrived for return leg on same booking reference to be told there was no record of our flight from Cape Town to Joburg or onwards to LHR. No BA staff. We managed to fly with another airline back to London via Doha with our 2 and 5 year olds. What happens now?,BA,0,2022-04-18 07:52:32+00:00
1515517924139753476,Willian122249,"@British_Airways still ignoring me, Tony? Now in the 7th hour of our layover in Doha and my two 8 year olds are sleeping on the floor. Never mind bothering to help, why didn’t you or your CHOSEN partner airline have the good grace to at least tell us the flight time had changed?",BA,0,2022-04-17 02:30:04+00:00
1515184760074776577,zara_ojinks,"@British_Airways My connecting flight to Aberdeen was canceled with no explanation whatsoever on the email, so I’ll be left stranded in London with no help and to make matters worst @British_Airways aren’t picking or replying emails. I’m livid rn. Wish I went for another airline.",BA,8,2022-04-16 04:26:12+00:00
1515002559882489856,hawes_graeme16,@British_Airways flights cancelled and unable to speak to anyone. Each time phone is answered after a 20minute or so wait they put the phone down. Call yourself the nations airline….#joke,BA,0,2022-04-15 16:22:12+00:00
1514894313238450178,WhiskyWeegie,"@SimonCalder I’m flying from GLA with @British_Airways next week, with a short transfer at LHR. Only a one day event, if first flight delayed or cancelled, do I have to accept airline alternative flight or can I request a refund?",BA,1,2022-04-15 09:12:04+00:00
1514708848988364803,KatyLauraSawyer,@robbeckettcomic @British_Airways We had the worst time with @BritishAirwaysT last week. Flying back from Texas - turned up to airport &amp; they just cancelled our flights without telling us or finding alternative flight! American Airlines had to get us on a flight not sitting together - I have 3 young kids #Basuck,BA,1,2022-04-14 20:55:06+00:00
1514645873065705473,HeidiAAustin,@robbeckettcomic @mk_means @British_Airways Not really sure ‘Easter’ is a reason for an airline company not to know whether they are running a flight or not? Are they waiting for the pilot to resurrect on the third day or something?,BA,134,2022-04-14 16:44:51+00:00
1514330558846980102,HitokaramagiSan,@TheNationalNews Saying that @British_Airways has gone downhill is an understatement.Whether executive club member or ordinary passenger the experience is just a mess. 1hr wait for luggage the other day after a flight…and thats the good part. Asian and Middle Eastern airlines are a 100x better,BA,3,2022-04-13 19:51:54+00:00
1513519919383687170,couloirjunkie,@lufthansa a complete disgrace @Airport_FRA. Under 18s shouldn’t be driven to tears by rude ticket staff and unhelpful check in staff. Charging a lone teenager €300 to bounce a flight is unacceptable. Other airlines (eg @British_Airways or @FlySWISS) much more helpful,BA,0,2022-04-11 14:10:43+00:00
1512310382416871424,CybermanAndy,"@UK_CAA it is a shame that airlines like @British_Airways are happy to leave passengers without help or support when flights cancelled but hide behind the minimum legislation when dealing with expense claims and compensation.
#nohelp #lackofsupport #shambles",BA,2,2022-04-08 06:04:27+00:00
1511975965894737925,Mugambo_1_,@TimesNow #Goodnews one of the finest airlines @jetairways can easy compare with @emirates or any other airlines in the world. #SanjivKapoor CEO Jet Airways all the best...will like to take the 1st flight,EK,0,2022-04-07 07:55:36+00:00
1511624802108207107,Galaxychuchu_,@British_Airways My flight to Japan has been cancelled and the website doesnt show me any possible rebooking dates even if I change the departure date. Messaged you yesterday with no response. Is your website glitched or do I have no choice but to rebook with another airline?,BA,5,2022-04-06 08:40:12+00:00
1511072928074539010,dvorak360,"@NeilMcDougall1 @DrEricDing @British_Airways Last minute cancelling flights last minute costs airlines a fortune in mandated compensation...

So which is more likely - staff are unpredictably sick so they can't legally fly or they have predictable staff shortages because they sacked people during covid shutdowns?",BA,7,2022-04-04 20:07:15+00:00
1510904660781150215,LondonTitan,"@AberdeenQuinie @trishgreenhalgh @mrmikecowan @British_Airways Indeed.

I implored relatives to book recent flights with an airline that wasn’t so lax but they insisted on booking with British Airways.

Now I can only hope that their flights aren’t affected and/or that they don’t become infected as a result of their choice.",BA,1,2022-04-04 08:58:37+00:00
1510891722053767174,alexthe_lions,"@bbc5live @NickyAACampbell Having had my @British_Airways flight cancelled, my alternative was @easyJet who then also cancelled. Thank you both airlines for wreaking a family holiday … either you can operate flights or not … but cancelling less than 12 hours before departure is piss poor",BA,3,2022-04-04 08:07:12+00:00
1510762122363518976,LiekeLJanssen,"Besides, @lufthansa also not willing to upgrade or move his flight or work with us whatsoever!! What happened to helping one another out. This is not a leisure trip. Any other airline flying to Warsaw that can help?? @Delta @British_Airways @AmericanAir @AerLingus @FlySWISS",BA,2,2022-04-03 23:32:13+00:00
1510580423323275269,Dimmented,"@RichieKennett @British_Airways @AmericanExpress I think I'm past it now @RichieKennett. Getting rid of the card.... the avois and companion vouchers are pretty worthless if the flights aren't there or they just charge a fortune for 'taxes, fees and carrier charges'. The airline has also gone downhill in my eyes.",BA,1,2022-04-03 11:30:12+00:00
1510466764584341505,CatBinnie,"@British_Airways
 hi, our flights to SFO on 31 March were cancelled, we had to rebook with another airline. How do we get refund please? No option via app or manage my booking",BA,2,2022-04-03 03:58:34+00:00
1510430191780130817,CatBinnie,"@British_Airways hi, our flights to SFO on 31 March were cancelled, we had to rebook with another airline. How do we get refund please? No option via app or manage my booking",BA,2,2022-04-03 01:33:14+00:00
1509963614983176198,the_coffee_list,"@British_Airways yet again flight delayed (BA921) and zero communication from any of the groundstaff on the delay or if the flight will be cancelled. What has happened to you? You were once a great premium airline, now your customer service is worse than EasyJet.",BA,2,2022-04-01 18:39:14+00:00
1509799902989144096,MrSheps,"@British_Airways first flight was cancelled without anyone ever contacting or informing us, and now our rescheduled flight is being perpetually delayed in 20 minute intervals. How many 'technical issues' can one airline have?",BA,1,2022-04-01 07:48:42+00:00
1509505690875748356,tripperhead,"⚠️🛫🇬🇧

In a reply to a question from @Tim_Media, @British_Airways confirms the airline is not selling flights to or from Hong Kong until at least the end of October. https://t.co/WZR2KYnTnV",BA,185,2022-03-31 12:19:36+00:00
1509452175537233926,Fazz71Wid,"@afneil @British_Airways Its not just BA, all airlines are struggling.

Flights being delayed, bags missing, lack of staff at airports.

I've flown with Air France, Delta, KLM, Virgin &amp; Emirates in past 5 months for work, had 7 flights go smoothly &amp; 5 with delays or bags go missing. 1st world problems 🤷🏻‍♂️",BA,0,2022-03-31 08:46:57+00:00
1509426255027916802,ruthie_pigs,"@British_Airways flying to JFK, New York Saturday morning. The flight has a BA flight number but is American Airlines. I found out when trying to set up VeriFLY last night that it’s a code share flight. At the airport on Saturday will we need to go to the BA desk or AA?",BA,0,2022-03-31 07:03:57+00:00
1509244977544667141,PalmTreeReading,"@abarnesbrown @British_Airways For super long flight (more than 12 hours) I'll break it into two legs&amp;do a layover for 36 hours. Gives me time to get out of the airport, eat a meal or two, sleep in a real bed, and maybe take a tour bus around town. Book direct on the airline site, layovers are usually free.",BA,1,2022-03-30 19:03:37+00:00
1509106790335721474,tterbsenwod,"@abarnesbrown @British_Airways 2nd set from Suzanne of Connecticut Travel
1/2 

Share a suitcase. Lots of airlines, in particular budget ones stiff you on carry on and luggage charges. Oftentimes the additional luggage charges can be as much as or more than the actual flight.",BA,1,2022-03-30 09:54:31+00:00
1508891760633827335,jethro49_ged,"@manairport @British_Airways @EasternAirways @flybe @iberiaexpress @FlyLoganair @Ryanair @vueling If it wasn’t for our flight being held (the airlines choice not the airport) we would have missed our flight, as many other did. Whether it’s a lack of staff or the departures that would normally leave from terminal 3 causing issue…..it’s not good enough.",BA,3,2022-03-29 19:40:04+00:00
1508372801241104393,geminigirl789,"Is @British_Airways the worst airline for customer service ever?  &gt;£5k in vouchers now for cancelled flights, but can't use them to pay balance on a holiday because there's no one to answer email.  or a phone. Pathetic. And the CEO is too scared to get on twitter.",BA,3,2022-03-28 09:17:54+00:00
1508083573919789064,xSarahBabezx,@AmericanAir @British_Airways trying to set up Verifly. We booked through BA but it's an AA flight. Do you put the airline as AA? And do we use the BA or AA booking reference?,BA,0,2022-03-27 14:08:37+00:00
1507667374455066626,Chelsea20185,"@MmusiMaimane @British_Airways Did you ever fly when you were a unaccompanied minor dude on a British airways flight or any other airline, if you did you would have had all the patience and stop complaining",BA,0,2022-03-26 10:34:47+00:00
1507397011271786500,amethyst_heels,"No idea how in fuck we are going to get home this summer 😢

Ridiculously stressed &amp; anxious about this-we are not responsible for filling in airlines’ covid losses-these flights used to cost £500 or less-shameless price-gouging from @British_Airways &amp; @VirginAtlantic 🤬🤬🤬 https://t.co/73xbIc9KwS",BA,3,2022-03-25 16:40:28+00:00
1507298974360817665,lori221185,@Trip @British_Airways I have been trying to sort this out since the 17th of March with rejections keeping being made to me apparently the airline. Nobody appears to want to admit that I am the victim of a significant flight change and no refund or free alternatives have been made.,BA,1,2022-03-25 10:10:54+00:00
1507137162298462218,robinmckelvie,"@MatthewHirtes No such thing as a free flight, or lunch for that matter. This time @British_Airways won’t refund me for a flight I paid for to Lanzarote, but then the travel corridor closed in Dec 2020. A painfully long saga with a vastly diminished airline.",BA,2,2022-03-24 23:27:55+00:00
1507088847041146884,BBeyondmagazine,"Is @British_Airways going bust? They have no #telephone, #online, #socialmedia or on the ground support. Hardly any #flights on time or taking off at all... they have become the world's worst #airline",BA,0,2022-03-24 20:15:56+00:00
1506934325693976578,RajivTandon85,@veena_haran @British_Airways They are the all time worst airlines ever @British_Airways. Absolutely shit airlines - always cancelling flights if not enough passengers or losing their baggage. shame on you all for harassing your customers @BBCNews  can you help,BA,0,2022-03-24 10:01:55+00:00
1506548366838497284,w4hammer,"@MRJGOONER @Flight_Refunds @British_Airways have no motivation or need to refund any of us , or function as a business from what I can see #absolutetragedy of an airline",BA,2,2022-03-23 08:28:15+00:00
1505900943925293061,LejTom,@British_Airways another flight late leaving Munich today. Countless flights over the last 3 months cancelled or delayed. Try to support your national airline but the service just isn’t up to scratch. Not to mention the lack of space compared to @lufthansa.,BA,2,2022-03-21 13:35:37+00:00
1505152671640080389,iPhone136481109,"@British_Airways She had to pay for hotel and then a brand new ticket the next day with a different airline.
5 of your agents sat in their office and barely spoke to her or her husband. Someone was even eating rice and stew infront of them The flight even left 30 minutes late?!?!",BA,0,2022-03-19 12:02:15+00:00
1504204966713569280,marusha_n,@kulula I have a 06h30 flight tomorrow with @British_Airways I have not been contacted by the airline. The auto voice recording on the contact centre seems outdated??? Please help? Should we go to the airport or not? The unclear communication is frustrating!!!,BA,0,2022-03-16 21:16:25+00:00
1504186082077941762,MattRennie404,"@garybembridge @British_Airways On my flight last week with a different airline it was fantastic to see crew telling an immature adult passsnger “wear it or the police will be waiting for you at the airport when we arrive, and any future flights with us will be cancelled”. The passenger was being a 🔔 end!",BA,3,2022-03-16 20:01:23+00:00
1504162006282256392,Snezy_Sibiya,Cha niyanyisa! why are we not getting any feedback refund or alternative flights with other airlines???@British_Airways Comair issue will not be resolved anytime soon but we keep getting false hope.,BA,2,2022-03-16 18:25:42+00:00
1504085946878537730,magpie882,"@British_Airways No thanks. I'll switch to ANA, KLM, or Air France.

This isn't over yet and I'd prefer an airline that does not endanger their flight crew.",BA,1,2022-03-16 13:23:28+00:00
1504050888419254279,sl_sam_royston,"@melissatalago @British_Airways You'll want to call BA (yes it's a nightmare getting through but alternative flights fill up). BA are rebooking on SAA and Airlink, which don't fly from CPT to PLZ so you might be offered flights through JNB or you might have to book yourself on a diff airline.",BA,2,2022-03-16 11:04:10+00:00
1504009427141156865,julietisamod,"@RailFareWatch @YeomanRuth @British_Airways But the fact remains, with the removal of this safety measure, if makes flights with this airline, less of an option for me and others in my position..why and how that affects or bothers you, I have no idea",BA,0,2022-03-16 08:19:25+00:00
1503975859249688578,StefsWelt,"@British_Airways I expect a flight with another airline or a full refund - no voucher! And I expect the answer within the next hour,  because I expect that I have book another flight on short notice. It's the first time you disappointed me, but you did it big time! #comair",BA,6,2022-03-16 06:06:02+00:00
1503888830402809864,haywards_db,"@British_Airways @easyJet you should follow the lead of BA and other airlines and also remove mask mandates. Most passengers don’t wear them for most of the flight anyway as they are eating or drinking, so it’s pointless having them.",BA,2,2022-03-16 00:20:12+00:00
1503873938396352518,BruneiMat,"@lindayueh @British_Airways also has no customer complaints line to follow up on an overbooked or oversold flight
Making it nearly impossible to contact this shit airline to follow through on delayed, denied service contract they take on with their customers
All they have is a twitter DM",BA,2,2022-03-15 23:21:02+00:00
1503779015118761985,bemusedbackpack,@ChrissiX @British_Airways I haven't worn a single mask on many flights this whole time but being forced to go through any potential stress of being challenged or jumping through airline hoops is in and of itself wrong. They should have had a policy of personal choice and non challenge from the start.,BA,1,2022-03-15 17:03:50+00:00
1503756118916481030,trishgreenhalgh,"Who remembers being asked ""smoking or non-smoking?"" when booking a flight? We're now onto ""masking or non-masking"" - but since #CovidIsAirborne, if there's an unmasked section of the plane, you might as well fly with a different airline. I'm looking at you, @British_Airways.",BA,3420,2022-03-15 15:32:51+00:00
1503434391179206666,ayodlamini_1,@kulula Will flight BA6300 be contacting us to advise on when we will be refunded or which airline we’re being moved to? Please urgently advise @kulula or @British_Airways - I have been battling to get any answers from you and I am traveling on Wed 16/03 morning. This is urgent.,BA,2,2022-03-14 18:14:25+00:00
1503364042651492366,lifesoulcool,"@British_Airways We're booked on a flight from Johannesburg on Wednesday. What's going on, we want our money or you book us via an alternative, efficient airline.",BA,0,2022-03-14 13:34:53+00:00
1503310785363259392,This_Sisi,@MikeMakaab @kulula @British_Airways @FlySafair So are we expected to wait to find out if the flight is cancelled? Then we are expected to make the first move towards claiming refunds. Then we are expected to cover the costs of accommodation that's forfeited or cover the costs for another airline? Sounds like this happend here,BA,2,2022-03-14 10:03:16+00:00
1503290113547251712,This_Sisi,@British_Airways You guys have been suspended.  What's hard about getting alternative flights with other airlines for your already booked and payed passengers? Or simply refunding us NOW. SO THAT WE CAN MAKE ARRANGEMENTS FOR OURSELVES WITH OUR REFUNDED MONEY,BA,2,2022-03-14 08:41:07+00:00
1503187487178510336,ranjith1512,@BeeSriram @TOIIndiaNews @republic @htTweets @British_Airways @PMOIndia What reason did the gate agent give for denying boarding? Did they have a connection in London? Was the flight booked through the British Airways or American Airlines website?,BA,0,2022-03-14 01:53:19+00:00
1502758059025784832,Super_CherieC,@raricoza @British_Airways Just received an sms saying my 8am flight has moved to 6pm. All other airlines booked up or exorbitant. Crazy.,BA,0,2022-03-12 21:26:55+00:00
1502602659206995969,lesegotlhwale,As if my day couldn’t get any worse 😢stuck at the customer care queue. No explanation 4rm @British_Airways ground staff rude when you try to get an explanation of the situation. We’re left to wonder what will happen to our booked flights 🤷🏾 other airlines are sold out or 300% ⬆️ https://t.co/LFghsTSnpS https://t.co/akfj6edllN,BA,37,2022-03-12 11:09:25+00:00
1502518464522567682,ShailaGupta10,@makemytrip we got our tickets booked through @makemytrip. My mom's flight changes were done and we were not informed by @makemytrip  or the airlines @British_Airways. Now @British_Airways says they are not responsible and so does @makemytrip.  MY MOM WAS HARASSED AND WE WERE TOO,BA,0,2022-03-12 05:34:52+00:00
1500437956678414337,alanwaring8,@British_Airways Why on earth does @EnglandRugby have @British_Airways as it’s main sponsor as the airline is a joke and doesn’t cater for @EnglandRugby fans to get to games and home and cancels flight without any offer of help or apologies,BA,3,2022-03-06 11:47:40+00:00
1499963247855689731,leilani_meneses,@British_Airways Can we use American Airline miles and or flight credits on BA,BA,0,2022-03-05 04:21:20+00:00
1499844508074201089,happyboomer2,@British_Airways Hi If I book a BA flight with American Airlines using their award miles are cancellation and/or change rules theirs or yours ? Is their a charge for advance seats for World Traveler PLUS ? and if so is it refundable. Thank you,BA,0,2022-03-04 20:29:31+00:00
1499340600025440256,KToTheFry,"@British_Airways @JCL30 How are you making it up to us? My flight was cancelled on Saturday morning, you said you couldn’t rebook me on another BA flight or another airline. I haven’t heard anything from you since. I had to pay for a taxi to Luton &amp; another flight to get the only other flight that day",BA,1,2022-03-03 11:07:10+00:00
1499059521385377793,BromleyCommuter,"@British_Airways What a sorry state of an airline, LCY-EDI delayed this morning so wanted to change my flight back to LCY  Apparently you employ nobody at LCY or EDI who can change a ticket - you cannot do it on line or via app and you cannot get through on the phone - hopeless",BA,1,2022-03-02 16:30:15+00:00
1498993740459003912,HadiZ_UK,@British_Airways @HeathrowAirport ...said there is no way they can book those flights. Said they can only book via BA or partner airlines.  Seems they would rather have families with kids as young as 2 stranded for almost a week than pay their competitors to fix their mess.,BA,1,2022-03-02 12:08:52+00:00
1498992737982590980,HadiZ_UK,@British_Airways @HeathrowAirport ...to add insult to injury we now hear that if they could not provide suitable replacement flights themselves or via partners then they should have booked via other airlines. We identified specific flights with Turkish Airlines which would have solved our issues but BA said no..,BA,0,2022-03-02 12:04:53+00:00
1498637014912184321,kevinjohnnolan,@Peter__Gibbs @Flight_Refunds @British_Airways And every airline could match or more,BA,2,2022-03-01 12:31:22+00:00
1498602258753335297,TrueGrassroot,"Honestly very disappointed in what use to be my favourite airline @British_Airways. Apparently your service on long haul flight LGW to TPA recently was nothing short of disgraceful, my wife got off a 10hr flight and was starving, no food or drink for 6 hours is not acceptable.",BA,1,2022-03-01 10:13:15+00:00
1498580224128299008,dutchue,"@British_Airways Why does it matter where I booked flight through. It’s a oneworld airline…. It’s the same when I book on AA, Air ling or Qatar…..I should be able to see my flight, with booking ref… or ba system not good enough?",BA,0,2022-03-01 08:45:42+00:00
1497991101155794952,zach1198_,@British_Airways your airline is completely incompetent. My flight was canceled today and I never received any notice by text or email about the cancellation. I only found out when I got to the airport. This is the second time. I rebooked my flight on the app but your app,BA,1,2022-02-27 17:44:44+00:00
